,close
09-10-30,16000.0
09-11-02,16300.0
09-11-03,16250.0
09-11-04,16400.0
09-11-05,16400.0
09-11-06,16600.0
09-11-09,16700.0
09-11-10,16650.0
09-11-11,16150.0
09-11-12,16000.0
09-11-13,16200.0
09-11-16,16050.0
09-11-17,16000.0
09-11-18,16050.0
09-11-19,16050.0
09-11-20,16150.0
09-11-23,16400.0
09-11-24,16300.0
09-11-25,16250.0
09-11-26,16250.0
09-11-27,15750.0
09-11-30,16300.0
09-12-01,16150.0
09-12-02,16300.0
09-12-03,16400.0
09-12-04,16700.0
09-12-07,16750.0
09-12-08,16750.0
09-12-09,16750.0
09-12-10,17450.0
09-12-11,17050.0
09-12-14,17100.0
09-12-15,16950.0
09-12-16,17100.0
09-12-17,17050.0
09-12-18,16900.0
09-12-21,16900.0
09-12-22,17100.0
09-12-23,17050.0
09-12-24,17500.0
09-12-28,17350.0
09-12-29,16400.0
09-12-30,16500.0
10-01-04,16200.0
10-01-05,16000.0
10-01-06,16150.0
10-01-07,16250.0
10-01-08,16250.0
10-01-11,16050.0
10-01-12,15950.0
10-01-13,15900.0
10-01-14,16050.0
10-01-15,15900.0
10-01-18,16000.0
10-01-19,16500.0
10-01-20,16450.0
10-01-21,16500.0
10-01-22,16350.0
10-01-25,16400.0
10-01-26,15600.0
10-01-27,15700.0
10-01-28,15450.0
10-01-29,15850.0
10-02-01,15750.0
10-02-02,15650.0
10-02-03,16050.0
10-02-04,15500.0
10-02-05,15150.0
10-02-08,15450.0
10-02-09,15650.0
10-02-10,15350.0
10-02-11,15650.0
10-02-12,15450.0
10-02-16,15300.0
10-02-17,15700.0
10-02-18,15600.0
10-02-19,15750.0
10-02-22,16400.0
10-02-23,16650.0
10-02-24,16650.0
10-02-25,16600.0
10-02-26,16500.0
10-03-02,16400.0
10-03-03,16550.0
10-03-04,16200.0
10-03-05,16600.0
10-03-08,16800.0
10-03-09,16700.0
10-03-10,16800.0
10-03-11,16600.0
10-03-12,16850.0
10-03-15,16850.0
10-03-16,16800.0
10-03-17,16950.0
10-03-18,16950.0
10-03-19,16800.0
10-03-22,16650.0
10-03-23,16850.0
10-03-24,17050.0
10-03-25,17000.0
10-03-26,16850.0
10-03-29,17000.0
10-03-30,17000.0
10-03-31,17000.0
10-04-01,16950.0
10-04-02,16700.0
10-04-05,16700.0
10-04-06,16750.0
10-04-07,17050.0
10-04-08,17250.0
10-04-09,17200.0
10-04-12,17450.0
10-04-13,17500.0
10-04-14,17550.0
10-04-15,17200.0
10-04-16,17000.0
10-04-19,16950.0
10-04-20,17350.0
10-04-21,17200.0
10-04-22,17300.0
10-04-23,17450.0
10-04-26,17350.0
10-04-27,17350.0
10-04-28,17100.0
10-04-29,17000.0
10-04-30,17250.0
10-05-03,17250.0
10-05-04,17500.0
10-05-06,17050.0
10-05-07,16700.0
10-05-10,16650.0
10-05-11,16950.0
10-05-12,17000.0
10-05-13,17050.0
10-05-14,16800.0
10-05-17,16800.0
10-05-18,17500.0
10-05-19,17400.0
10-05-20,16900.0
10-05-24,16650.0
10-05-25,16000.0
10-05-26,16600.0
10-05-27,16300.0
10-05-28,16800.0
10-05-31,17000.0
10-06-01,16950.0
10-06-03,17200.0
10-06-04,17200.0
10-06-07,17000.0
10-06-08,17000.0
10-06-09,17100.0
10-06-10,17050.0
10-06-11,17150.0
10-06-14,17600.0
10-06-15,17400.0
10-06-16,17600.0
10-06-17,18150.0
10-06-18,18500.0
10-06-21,18950.0
10-06-22,19000.0
10-06-23,19150.0
10-06-24,19100.0
10-06-25,18650.0
10-06-28,18650.0
10-06-29,18850.0
10-06-30,18500.0
10-07-01,18450.0
10-07-02,18400.0
10-07-05,18550.0
10-07-06,18300.0
10-07-07,17800.0
10-07-08,18150.0
10-07-09,18550.0
10-07-12,18700.0
10-07-13,18850.0
10-07-14,19450.0
10-07-15,19400.0
10-07-16,19300.0
10-07-19,19300.0
10-07-20,19300.0
10-07-21,19500.0
10-07-22,19600.0
10-07-23,19450.0
10-07-26,19250.0
10-07-27,19200.0
10-07-28,19150.0
10-07-29,19450.0
10-07-30,19800.0
10-08-02,19950.0
10-08-03,20700.0
10-08-04,21000.0
10-08-05,21450.0
10-08-06,21200.0
10-08-09,21400.0
10-08-10,21100.0
10-08-11,21150.0
10-08-12,21100.0
10-08-13,21200.0
10-08-16,21150.0
10-08-17,21200.0
10-08-18,21150.0
10-08-19,21600.0
10-08-20,21950.0
10-08-23,21850.0
10-08-24,22300.0
10-08-25,21800.0
10-08-26,21900.0
10-08-27,22200.0
10-08-30,22200.0
10-08-31,21950.0
10-09-01,22200.0
10-09-02,21950.0
10-09-03,22000.0
10-09-06,22000.0
10-09-07,22000.0
10-09-08,22200.0
10-09-09,22900.0
10-09-10,22950.0
10-09-13,23800.0
10-09-14,24000.0
10-09-15,24200.0
10-09-16,24150.0
10-09-17,23200.0
10-09-20,23050.0
10-09-24,23700.0
10-09-27,24450.0
10-09-28,24200.0
10-09-29,25200.0
10-09-30,24800.0
10-10-01,24650.0
10-10-04,23800.0
10-10-05,25150.0
10-10-06,25550.0
10-10-07,25600.0
10-10-08,25750.0
10-10-11,25650.0
10-10-12,25450.0
10-10-13,25050.0
10-10-14,25900.0
10-10-15,26650.0
10-10-18,25400.0
10-10-19,25000.0
10-10-20,25450.0
10-10-21,25400.0
10-10-22,25600.0
10-10-25,25550.0
10-10-26,25600.0
10-10-27,25200.0
10-10-28,26900.0
10-10-29,26450.0
10-11-01,28250.0
10-11-02,28150.0
10-11-03,27800.0
10-11-04,27850.0
10-11-05,27000.0
10-11-08,26400.0
10-11-09,26850.0
10-11-10,27200.0
10-11-11,26500.0
10-11-12,26800.0
10-11-15,26450.0
10-11-16,27000.0
10-11-17,26900.0
10-11-18,26200.0
10-11-19,26350.0
10-11-22,26250.0
10-11-23,25550.0
10-11-24,25050.0
10-11-25,24700.0
10-11-26,25400.0
10-11-29,25300.0
10-11-30,26050.0
10-12-01,26600.0
10-12-02,26850.0
10-12-03,27400.0
10-12-06,27600.0
10-12-07,28350.0
10-12-08,28150.0
10-12-09,29300.0
10-12-10,28950.0
10-12-13,29500.0
10-12-14,29700.0
10-12-15,31000.0
10-12-16,29650.0
10-12-17,30050.0
10-12-20,29800.0
10-12-21,30850.0
10-12-22,30700.0
10-12-23,30950.0
10-12-24,30850.0
10-12-27,30150.0
10-12-28,30200.0
10-12-29,28500.0
10-12-30,27950.0
11-01-03,28400.0
11-01-04,29200.0
11-01-05,29450.0
11-01-06,30300.0
11-01-07,30000.0
11-01-10,29800.0
11-01-11,30000.0
11-01-12,28950.0
11-01-13,28400.0
11-01-14,29200.0
11-01-17,28750.0
11-01-18,28050.0
11-01-19,27900.0
11-01-20,27100.0
11-01-21,26350.0
11-01-24,26300.0
11-01-25,26750.0
11-01-26,26200.0
11-01-27,27400.0
11-01-28,26750.0
11-01-31,25950.0
11-02-01,26750.0
11-02-07,27000.0
11-02-08,25850.0
11-02-09,24800.0
11-02-10,23800.0
11-02-11,23450.0
11-02-14,24500.0
11-02-15,24150.0
11-02-16,24400.0
11-02-17,24150.0
11-02-18,24200.0
11-02-21,25000.0
11-02-22,24800.0
11-02-23,24950.0
11-02-24,24450.0
11-02-25,25000.0
11-02-28,25050.0
11-03-02,24900.0
11-03-03,26100.0
11-03-04,26450.0
11-03-07,26000.0
11-03-08,25850.0
11-03-09,25900.0
11-03-10,26000.0
11-03-11,26000.0
11-03-14,26000.0
11-03-15,25200.0
11-03-16,26200.0
11-03-17,25500.0
11-03-18,26050.0
11-03-21,26050.0
11-03-22,26250.0
11-03-23,25900.0
11-03-24,25300.0
11-03-25,25050.0
11-03-28,25600.0
11-03-29,25450.0
11-03-30,25400.0
11-03-31,25450.0
11-04-01,25350.0
11-04-04,25350.0
11-04-05,25950.0
11-04-06,26000.0
11-04-07,25250.0
11-04-08,25350.0
11-04-11,25350.0
11-04-12,25650.0
11-04-13,25500.0
11-04-14,25000.0
11-04-15,24250.0
11-04-18,24350.0
11-04-19,23850.0
11-04-20,24350.0
11-04-21,25100.0
11-04-22,24850.0
11-04-25,24400.0
11-04-26,24100.0
11-04-27,24050.0
11-04-28,23600.0
11-04-29,24350.0
11-05-02,24850.0
11-05-03,25800.0
11-05-04,25800.0
11-05-06,25750.0
11-05-09,25000.0
11-05-11,25400.0
11-05-12,24600.0
11-05-13,24550.0
11-05-16,25500.0
11-05-17,25200.0
11-05-18,25750.0
11-05-19,25750.0
11-05-20,27350.0
11-05-23,26150.0
11-05-24,26500.0
11-05-25,26050.0
11-05-26,26050.0
11-05-27,26200.0
11-05-30,26050.0
11-05-31,26100.0
11-06-01,26900.0
11-06-02,26500.0
11-06-03,27400.0
11-06-07,27700.0
11-06-08,27050.0
11-06-09,26500.0
11-06-10,27000.0
11-06-13,27500.0
11-06-14,27500.0
11-06-15,27500.0
11-06-16,27400.0
11-06-17,27400.0
11-06-20,27950.0
11-06-21,28000.0
11-06-22,28500.0
11-06-23,27450.0
11-06-24,28050.0
11-06-27,28150.0
11-06-28,27500.0
11-06-29,29400.0
11-06-30,28600.0
11-07-01,28800.0
11-07-04,29250.0
11-07-05,28300.0
11-07-06,29100.0
11-07-07,28500.0
11-07-08,29800.0
11-07-11,30700.0
11-07-12,29450.0
11-07-13,30650.0
11-07-14,30450.0
11-07-15,30300.0
11-07-18,30150.0
11-07-19,30200.0
11-07-20,30800.0
11-07-21,30850.0
11-07-22,30750.0
11-07-25,30450.0
11-07-26,30100.0
11-07-27,30350.0
11-07-28,30150.0
11-07-29,29950.0
11-08-01,30250.0
11-08-02,29700.0
11-08-03,28300.0
11-08-04,29300.0
11-08-05,27850.0
11-08-08,27000.0
11-08-09,25000.0
11-08-10,24950.0
11-08-11,25000.0
11-08-12,26600.0
11-08-16,27500.0
11-08-17,28650.0
11-08-18,29100.0
11-08-19,29450.0
11-08-22,29000.0
11-08-23,27450.0
11-08-24,27450.0
11-08-25,26050.0
11-08-26,26500.0
11-08-29,27350.0
11-08-30,27350.0
11-08-31,27900.0
11-09-01,26800.0
11-09-02,27250.0
11-09-05,27600.0
11-09-06,27850.0
11-09-07,29900.0
11-09-08,30000.0
11-09-09,28850.0
11-09-14,27650.0
11-09-15,28050.0
11-09-16,28600.0
11-09-19,28000.0
11-09-20,28200.0
11-09-21,28250.0
11-09-22,27800.0
11-09-23,26650.0
11-09-26,27000.0
11-09-27,27900.0
11-09-28,27050.0
11-09-29,27200.0
11-09-30,27300.0
11-10-04,26800.0
11-10-05,26700.0
11-10-06,26900.0
11-10-07,26300.0
11-10-10,26950.0
11-10-11,26800.0
11-10-12,26400.0
11-10-13,26450.0
11-10-14,26450.0
11-10-17,26700.0
11-10-18,26900.0
11-10-19,27900.0
11-10-20,28450.0
11-10-21,28750.0
11-10-24,28850.0
11-10-25,27950.0
11-10-26,29000.0
11-10-27,28700.0
11-10-28,28900.0
11-10-31,29800.0
11-11-01,28900.0
11-11-02,28700.0
11-11-03,29500.0
11-11-04,30050.0
11-11-07,30050.0
11-11-08,30450.0
11-11-09,30550.0
11-11-10,29450.0
11-11-11,29750.0
11-11-14,29600.0
11-11-15,29900.0
11-11-16,29500.0
11-11-17,29550.0
11-11-18,28100.0
11-11-21,27150.0
11-11-22,27800.0
11-11-23,27500.0
11-11-24,27550.0
11-11-25,27550.0
11-11-28,27100.0
11-11-29,27650.0
11-11-30,27650.0
11-12-01,28300.0
11-12-02,28200.0
11-12-05,27900.0
11-12-06,28000.0
11-12-07,28050.0
11-12-08,28400.0
11-12-09,28000.0
11-12-12,28950.0
11-12-13,28550.0
11-12-14,29250.0
11-12-15,28500.0
11-12-16,28200.0
11-12-19,27100.0
11-12-20,27850.0
11-12-21,27900.0
11-12-22,27900.0
11-12-23,28150.0
11-12-26,28350.0
11-12-27,28300.0
11-12-28,27200.0
11-12-29,27200.0
12-01-02,28100.0
12-01-03,28400.0
12-01-04,27900.0
12-01-05,27250.0
12-01-06,26700.0
12-01-09,25900.0
12-01-10,25900.0
12-01-11,25350.0
12-01-12,25800.0
12-01-13,26450.0
12-01-16,26400.0
12-01-17,26600.0
12-01-18,25900.0
12-01-19,25900.0
12-01-20,26300.0
12-01-25,26150.0
12-01-26,26450.0
12-01-27,26250.0
12-01-30,26200.0
12-01-31,26350.0
12-02-01,26650.0
12-02-02,26700.0
12-02-03,26850.0
12-02-06,27500.0
12-02-07,28450.0
12-02-08,27700.0
12-02-09,27400.0
12-02-10,26750.0
12-02-13,27400.0
12-02-14,27600.0
12-02-15,27350.0
12-02-16,27600.0
12-02-17,27550.0
12-02-20,27400.0
12-02-21,27150.0
12-02-22,27000.0
12-02-23,27100.0
12-02-24,26600.0
12-02-27,26200.0
12-02-28,26100.0
12-02-29,25800.0
12-03-02,25500.0
12-03-05,25350.0
12-03-06,24450.0
12-03-07,25100.0
12-03-08,24650.0
12-03-09,24400.0
12-03-12,25000.0
12-03-13,25300.0
12-03-14,25050.0
12-03-15,25050.0
12-03-16,24750.0
12-03-19,25400.0
12-03-20,25300.0
12-03-21,24800.0
12-03-22,24600.0
12-03-23,24900.0
12-03-26,24800.0
12-03-27,25400.0
12-03-28,25500.0
12-03-29,24800.0
12-03-30,25150.0
12-04-02,24900.0
12-04-03,24400.0
12-04-04,24650.0
12-04-05,24650.0
12-04-06,24550.0
12-04-09,24100.0
12-04-10,24350.0
12-04-12,24100.0
12-04-13,24450.0
12-04-16,23700.0
12-04-17,23800.0
12-04-18,24250.0
12-04-19,24250.0
12-04-20,24750.0
12-04-23,24750.0
12-04-24,23900.0
12-04-25,24200.0
12-04-26,24250.0
12-04-27,24200.0
12-04-30,24250.0
12-05-02,24900.0
12-05-03,25100.0
12-05-04,25900.0
12-05-07,25000.0
12-05-08,25000.0
12-05-09,25000.0
12-05-10,24200.0
12-05-11,24500.0
12-05-14,24900.0
12-05-15,25850.0
12-05-16,25600.0
12-05-17,24450.0
12-05-18,25000.0
12-05-21,24950.0
12-05-22,24350.0
12-05-23,24550.0
12-05-24,24350.0
12-05-25,25000.0
12-05-29,25000.0
12-05-30,24600.0
12-05-31,25200.0
12-06-01,25400.0
12-06-04,25450.0
12-06-05,25600.0
12-06-07,25500.0
12-06-08,24750.0
12-06-11,24550.0
12-06-12,24600.0
12-06-13,24500.0
12-06-14,24750.0
12-06-15,24000.0
12-06-18,24200.0
12-06-19,24350.0
12-06-20,24400.0
12-06-21,24600.0
12-06-22,24050.0
12-06-25,24250.0
12-06-26,24000.0
12-06-27,24650.0
12-06-28,24150.0
12-06-29,24350.0
12-07-02,24300.0
12-07-03,24700.0
12-07-04,24550.0
12-07-05,24450.0
12-07-06,24450.0
12-07-09,24700.0
12-07-10,24600.0
12-07-11,24450.0
12-07-12,24250.0
12-07-13,24350.0
12-07-16,24650.0
12-07-17,24300.0
12-07-18,24100.0
12-07-19,23900.0
12-07-20,23200.0
12-07-23,22850.0
12-07-24,22850.0
12-07-25,23150.0
12-07-26,22550.0
12-07-27,22950.0
12-07-30,22700.0
12-07-31,23300.0
12-08-01,22950.0
12-08-02,22850.0
12-08-03,22600.0
12-08-06,22750.0
12-08-07,22400.0
12-08-08,22750.0
12-08-09,23600.0
12-08-10,23250.0
12-08-13,22800.0
12-08-14,23300.0
12-08-16,23550.0
12-08-17,23800.0
12-08-20,24000.0
12-08-21,23750.0
12-08-22,23650.0
12-08-23,23700.0
12-08-24,23250.0
12-08-27,23900.0
12-08-28,23450.0
12-08-29,23600.0
12-08-30,23000.0
12-08-31,23200.0
12-09-03,23150.0
12-09-04,23050.0
12-09-05,22600.0
12-09-06,22750.0
12-09-07,23050.0
12-09-10,23150.0
12-09-11,23150.0
12-09-12,23250.0
12-09-13,23000.0
12-09-14,23150.0
12-09-17,23150.0
12-09-18,23450.0
12-09-19,23650.0
12-09-20,23800.0
12-09-21,24000.0
12-09-24,23750.0
12-09-25,23650.0
12-09-26,24800.0
12-09-27,24700.0
12-09-28,25000.0
12-10-02,25000.0
12-10-04,24500.0
12-10-05,25000.0
12-10-08,25650.0
12-10-09,25250.0
12-10-10,24350.0
12-10-11,24250.0
12-10-12,25350.0
12-10-15,25450.0
12-10-16,25500.0
12-10-17,25100.0
12-10-18,25750.0
12-10-19,25350.0
12-10-22,25250.0
12-10-23,25200.0
12-10-24,25500.0
12-10-25,25050.0
12-10-26,24750.0
12-10-29,24900.0
12-10-30,25350.0
12-10-31,25400.0
12-11-01,25750.0
12-11-02,26000.0
12-11-05,26800.0
12-11-06,26850.0
12-11-07,26900.0
12-11-08,26650.0
12-11-09,26650.0
12-11-12,27000.0
12-11-13,27350.0
12-11-14,27400.0
12-11-15,26500.0
12-11-16,26400.0
12-11-19,27750.0
12-11-20,28100.0
12-11-21,28050.0
12-11-22,27800.0
12-11-23,27800.0
12-11-26,31500.0
12-11-27,30100.0
12-11-28,30500.0
12-11-29,30600.0
12-11-30,30950.0
12-12-03,30400.0
12-12-04,30700.0
12-12-05,29550.0
12-12-06,29500.0
12-12-07,29800.0
12-12-10,29900.0
12-12-11,29750.0
12-12-12,30100.0
12-12-13,30000.0
12-12-14,29600.0
12-12-17,29600.0
12-12-18,30000.0
12-12-20,30400.0
12-12-21,30550.0
12-12-24,30300.0
12-12-26,29900.0
12-12-27,29650.0
12-12-28,29250.0
13-01-02,28650.0
13-01-03,30050.0
13-01-04,29600.0
13-01-07,29750.0
13-01-08,29550.0
13-01-09,30100.0
13-01-10,29700.0
13-01-11,30000.0
13-01-14,30000.0
13-01-15,30050.0
13-01-16,29600.0
13-01-17,30300.0
13-01-18,30350.0
13-01-21,30000.0
13-01-22,30150.0
13-01-23,29700.0
13-01-24,30500.0
13-01-25,31300.0
13-01-28,30550.0
13-01-29,30250.0
13-01-30,30300.0
13-01-31,31250.0
13-02-01,30950.0
13-02-04,31600.0
13-02-05,32750.0
13-02-06,32700.0
13-02-07,32150.0
13-02-08,32850.0
13-02-12,31950.0
13-02-13,32300.0
13-02-14,32100.0
13-02-15,31900.0
13-02-18,32000.0
13-02-19,31300.0
13-02-20,31600.0
13-02-21,31250.0
13-02-22,31900.0
13-02-25,31550.0
13-02-26,31500.0
13-02-27,31500.0
13-02-28,32850.0
13-03-04,33550.0
13-03-05,33550.0
13-03-06,32500.0
13-03-07,32800.0
13-03-08,32100.0
13-03-11,31950.0
13-03-12,31250.0
13-03-13,31200.0
13-03-14,31650.0
13-03-15,31350.0
13-03-18,32450.0
13-03-19,31500.0
13-03-20,31200.0
13-03-21,30950.0
13-03-22,31100.0
13-03-25,30750.0
13-03-26,30900.0
13-03-27,30950.0
13-03-28,30750.0
13-03-29,31400.0
13-04-01,30400.0
13-04-02,31600.0
13-04-03,30900.0
13-04-04,30650.0
13-04-05,29700.0
13-04-08,29200.0
13-04-09,29400.0
13-04-10,28400.0
13-04-11,28850.0
13-04-12,28800.0
13-04-15,29200.0
13-04-16,29150.0
13-04-17,30500.0
13-04-18,30700.0
13-04-19,30950.0
13-04-22,30850.0
13-04-23,31200.0
13-04-24,30400.0
13-04-25,31050.0
13-04-26,30800.0
13-04-29,31000.0
13-04-30,31150.0
13-05-02,30750.0
13-05-03,30500.0
13-05-06,30550.0
13-05-07,31100.0
13-05-08,31200.0
13-05-09,32600.0
13-05-10,31650.0
13-05-13,32750.0
13-05-14,32750.0
13-05-15,31800.0
13-05-16,33600.0
13-05-20,33500.0
13-05-21,33500.0
13-05-22,32600.0
13-05-23,33350.0
13-05-24,33500.0
13-05-27,33350.0
13-05-28,35200.0
13-05-29,34800.0
13-05-30,34900.0
13-05-31,34750.0
13-06-03,34500.0
13-06-04,33750.0
13-06-05,34000.0
13-06-07,33650.0
13-06-10,34050.0
13-06-11,33300.0
13-06-12,33950.0
13-06-13,32900.0
13-06-14,33350.0
13-06-17,32650.0
13-06-18,32650.0
13-06-19,32350.0
13-06-20,31550.0
13-06-21,31100.0
13-06-24,30100.0
13-06-25,29950.0
13-06-26,30550.0
13-06-27,31000.0
13-06-28,31600.0
13-07-01,31250.0
13-07-02,31350.0
13-07-03,30200.0
13-07-04,31150.0
13-07-05,30650.0
13-07-08,31000.0
13-07-09,30850.0
13-07-10,31800.0
13-07-11,31750.0
13-07-12,31750.0
13-07-15,29200.0
13-07-16,28550.0
13-07-17,29200.0
13-07-18,28900.0
13-07-19,29100.0
13-07-22,28550.0
13-07-23,28750.0
13-07-24,28400.0
13-07-25,28550.0
13-07-26,28750.0
13-07-29,28200.0
13-07-30,28350.0
13-07-31,28600.0
13-08-01,28450.0
13-08-02,28550.0
13-08-05,28400.0
13-08-06,28100.0
13-08-07,28100.0
13-08-08,28150.0
13-08-09,28300.0
13-08-12,28150.0
13-08-13,28250.0
13-08-14,27700.0
13-08-16,27550.0
13-08-19,27950.0
13-08-20,27150.0
13-08-21,26200.0
13-08-22,26100.0
13-08-23,26450.0
13-08-26,26900.0
13-08-27,26550.0
13-08-28,26650.0
13-08-29,26950.0
13-08-30,27700.0
13-09-02,28100.0
13-09-03,28100.0
13-09-04,28050.0
13-09-05,28000.0
13-09-06,28200.0
13-09-09,28300.0
13-09-10,28550.0
13-09-11,28700.0
13-09-12,29250.0
13-09-13,29000.0
13-09-16,29100.0
13-09-17,29400.0
13-09-23,29100.0
13-09-24,28350.0
13-09-25,28600.0
13-09-26,28650.0
13-09-27,28500.0
13-09-30,28500.0
13-10-01,28150.0
13-10-02,28100.0
13-10-04,28350.0
13-10-07,28000.0
13-10-08,28200.0
13-10-10,28000.0
13-10-11,28650.0
13-10-14,28200.0
13-10-15,29300.0
13-10-16,29200.0
13-10-17,29500.0
13-10-18,29550.0
13-10-21,29750.0
13-10-22,29850.0
13-10-23,29950.0
13-10-24,30100.0
13-10-25,30200.0
13-10-28,29700.0
